file	action	reason_or_replacement
mvp/data/progression/pactbound.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/pactbound.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/shadowfang.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/soulwarden.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/voidmonk.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/warlord.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Artisanat.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Attaque.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Commandement.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.D#U00e9fense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Diplomatie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Défense.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Espionnage.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Force.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Initiative.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Jet de R#U00e9flexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Jet de Réflexes.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Jet de Vigueur.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Jet de Volont#U00e9.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Jet de Volonté.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Lore.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Magie.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Nouveaux Talents.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.R#U00e9sistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/data/progression/wilddruid.Résistance.translation	DELETE	mvp/data/progression/*.csv (lecture brute, pas traduction)
mvp/godot_run.log	DELETE	diagnostic généré ; tests reproductibles dans scripts/
scripts/data/character.gd	OBSOLETE	mvp/scripts/ (ou mvp/export_presets.cfg) ; aucun consommateur actif
scripts/ui/character_sheet.gd	OBSOLETE	mvp/scripts/ (ou mvp/export_presets.cfg) ; aucun consommateur actif
scripts/ui/creation_personnage.gd	OBSOLETE	mvp/scripts/ (ou mvp/export_presets.cfg) ; aucun consommateur actif
scripts/utils/fk_helpers.gd	OBSOLETE	mvp/scripts/ (ou mvp/export_presets.cfg) ; aucun consommateur actif
mvp/godot_presets/export_presets.cfg	OBSOLETE	mvp/scripts/ (ou mvp/export_presets.cfg) ; aucun consommateur actif
